"CORP","Quarterly Data","Current Ratio","Long-term Debt / Capital","Debt/Equity Ratio","Gross Margin","Operating Margin","EBIT Margin","EBITDA Margin","Pre-Tax Profit Margin","Net Profit Margin","Asset Turnover","Inventory Turnover Ratio","Receiveable Turnover","Days Sales In Receivables","ROE - Return On Equity","Return On Tangible Equity","ROA - Return On Assets","ROI - Return On Investment","Book Value Per Share","Operating Cash Flow Per Share","Free Cash Flow Per Share","Basic EPS","SH LOG10","Bin"
"TSM","3/31/2015","3.6814","0.16","0.2071","49.2892","39.0182","39.0182","0","39.7537","35.5787","0.1426","1.7428","294.0868","0.306","7.0276","7.1107","5.0732","5.9033","6.87","0.9536","0.655","0.48","0.020838029788719","0"
"TSM","6/30/2015","2.364","0.1597","0.2054","48.5322","37.514","37.514","0","47.7664","38.6571","0.1277","1.5953","47.6655","1.8882","7.4452","7.5367","4.936","6.2565","6.6843","0.7201","0.3753","0.5","-0.014480977479333","0"
"TSM","9/30/2015","3.4393","0.143","0.2164","48.1525","36.8847","36.8847","0","39.2401","35.445","0.1348","1.6935","332.3297","0.2708","6.5437","6.6196","4.7784","5.6081","6.9467","0.6512","0.2509","0.46","-0.039199014048132","0"
"TSM","12/31/2015","3.5186","0.1357","0.2086","48.5983","38.3165","38.3166","0","39.3487","35.6905","0.1188","1.5098","312.2535","0.2882","5.7497","5.8166","4.2411","4.9693","7.4262","0.8936","0.3781","0.43","0.03996329994502","0"
"TSM","3/31/2016","3.4443","0.1239","0.1945","44.8916","34.6341","34.6341","0","35.5131","31.8395","0.1178","1.9588","246.6729","0.3649","5.0582","5.114","3.7528","4.4314","7.484","0.71","0.4873","0.38","0.061319906902739","0"
"TSM","6/30/2016","2.1381","0.1315","0.2022","51.5477","41.1722","41.1722","0","42.1124","32.6895","0.1229","1.7703","112.5224","0.7998","6.0575","6.1295","4.0193","5.2609","7.134","0.6497","0.2069","0.43","0.00049698269448319","0"
"TSM","9/30/2016","2.7551","0.106","0.1775","50.7073","40.8045","40.8045","0","41.5677","37.1554","0.1515","2.3824","812.8195","0.1107","7.5387","7.6256","5.6316","6.7399","7.8231","0.8011","0.154","0.59","0.066781186394325","0"
"TSM","12/31/2016","2.3479","0.1012","0.1832","52.2201","41.8363","41.8363","0","42.64","37.1745","0.1376","2.5468","232.8106","0.3866","7.095","7.1721","5.1149","6.377","8.0929","1.052","0.4128","0.57","-0.026941627959029","0"
"TSM","3/31/2017","2.5675","0.0844","0.1605","51.9382","40.762","40.762","0","41.8143","37.4584","0.1178","2.1748","2.0911","43.0398","5.8642","5.9755","4.4142","5.3694","0","0.9963","0.3629","0.55","0.057765299421754","0"
"TSM","6/30/2017","1.6008","0.0689","0.1743","50.8434","38.9388","38.9388","0","40.2775","30.9952","0.1076","1.7227","108.6258","0.8285","4.9369","4.9893","3.3362","4.5968","8.5676","15.9077","3.2738","4.24","0.027168263092351","0"
"TSM","9/30/2017","2.3612","0.0603","0.1434","49.9305","38.8942","38.8942","0","39.8706","35.669","0.1369","1.7083","202.9278","0.4435","6.2839","6.3498","4.8848","5.9052","9.136","-14.4696","-2.9212","0.57","0.031038518234668","0"
"TSM","12/31/2017","2.2156","0.0579","0.1432","50.0653","39.2779","39.2779","0","40.2978","36.3999","0.1495","2.013","219.871","0.4093","7.2553","7.3248","5.4438","6.8354","9.7222","1.3735","0.9438","-3.12","0.023633283785605","0"
"TSM","3/31/2018","2.7148","0.0493","0.1179","50.3536","39.0492","39.0492","0","40.3061","36.2091","0.121","1.4446","189.3729","0.4753","5.5887","5.6366","4.3817","5.3129","10.5949","1.0599","0.5864","0.59","0.042834079916422","0"
"TSM","6/30/2018","2.0714","0.053","0.0873","47.8223","36.2011","36.2011","0","37.5558","30.9968","0.1136","1.2288","54.4271","1.6536","4.8498","4.8951","3.5206","4.5929","9.6577","0.8222","0.4443","0.47","-0.078071094535703","0"
"TSM","9/30/2018","2.6715","0.0348","0.1052","47.3879","36.5858","36.5858","0","37.9885","34.2144","0.1322","1.3003","142.926","0.6297","5.654","5.7047","4.523","5.457","9.9058","0.5354","0.1212","0.56","0.082022865780397","0"
"TSM","12/31/2018","2.667","0.0331","0.1087","47.5322","36.8865","36.8865","0","38.2701","38.8879","0.1302","1.3831","419.3564","0.2146","6.3721","6.4379","5.0644","6.161","10.464","1.1981","0.4769","0.67","-0.077885019525485","0"
"TSM","3/31/2019","2.6207","0.0291","0.1015","41.3139","29.3841","29.3841","0","31.1745","28.0709","0.1","1.181","610.0779","0.1475","3.5209","3.5576","2.8064","3.4185","10.9262","0.9568","0.4813","0.39","0.045215892169225","0"
"TSM","6/30/2019","1.6234","0.0316","0.1139","43.0316","31.6542","31.6542","0","33.4137","27.6969","0.1076","1.2688","123.8302","0.7268","4.2959","4.3448","2.9819","4.1602","9.6513","0.7223","0.0048","0.41","-0.019406387991869","0"
"TSM","9/30/2019","1.7168","0.0247","0.0992","47.5769","36.8184","36.8184","0","38.3367","34.4918","0.1373","1.5888","236.815","0.38","6.3687","6.4421","4.7372","6.2116","9.8261","0.8737","0.2694","0.63","0.074312570009261","0"
"TSM","12/31/2019","1.3748","0.0243","0.118","49.7584","38.7216","38.7216","0","40.1746","38.655","0.1518","2.0821","376.9647","0.2387","8.2367","8.3434","5.8714","8.0369","10.4076","1.413","0.2438","0.85","0.09690999805816","0"
"TSM","3/31/2020","1.3613","0.0378","0.1318","51.765","41.3799","41.3799","0","42.5472","37.666","0.1325","1.9139","636.3782","0.1414","6.9804","7.0956","4.9957","6.7162","2147.217","1.2997","0.0674","0.75","-0.084839077832081","0"
"TSM","6/30/2020","1.3989","0.0557","0.1687","52.9969","42.2029","42.2029","0","43.9104","38.8959","0.1269","1.7019","89.4474","1.0062","7.0237","7.1373","4.9371","6.6322","11.1184","1.1121","0.2833","0.78","0.074781854617059","0"
"TSM","9/30/2020","1.7504","0.1215","0.2266","53.4435","42.0962","42.0962","0","43.5205","38.5227","0.1352","1.5154","388.0504","0.2319","7.6822","7.797","5.2125","6.7492","11.7584","1.2963","0.6059","0.9","0.15474127879186","0"
"TSM","12/31/2020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.12872567379223","0"
"INTC","3/31/2005","2.7386","0.0122","0.0182","59.3386","32.1391","32.1391","0","33.4005","23.0867","0.1983","1.3661","2.9244","30.7759","5.7755","6.4068","4.5789","5.7053","6.109","0.5988","0.3137","0.35","0","1"
"INTC","6/30/2005","2.8522","0.0113","0.0199","56.3644","28.6968","28.6968","0","29.8343","22.0778","0.1985","1.4706","2.6772","33.6172","5.4182","6.028","4.3816","5.357","6.1733","0.4837","0.2577","0.33","0.049258082425332","1"
"INTC","9/30/2005","2.287","0.0116","0.0186","59.7189","31.1245","31.1245","0","32.5602","20.0301","0.2103","1.4252","2.6574","33.8675","5.4395","6.0708","4.2124","5.3762","6.0843","0.7232","0.5085","0.33","-0.023490368612319","1"
"INTC","12/31/2005","2.2952","0.055","0.0669","61.7587","32.438","32.438","0","33.9379","24.0467","0.2111","1.2479","2.6063","34.5319","6.7796","7.5923","5.0772","6.4067","6.1129","0.5982","0.3736","0.41","0.0054276399975186","1"
"INTC","3/31/2006","1.8315","0.056","0.0659","55.2908","19.217","19.217","0","20.962","15.179","0.1894","1.1205","2.2853","39.3826","3.9496","4.4514","2.8754","3.7282","5.9156","0.352","0.0561","0.23","-0.10810174999573","1"
"INTC","6/30/2006","1.9894","0.0557","0.0673","52.0789","13.3849","13.3849","0","15.6449","11.0501","0.1738","0.886","2.5201","35.7123","2.5434","2.8618","1.9202","2.4016","6.0336","0.268","-0.0367","0.15","-0.010389212662213","1"
"INTC","9/30/2006","1.9437","0.0556","0.0644","49.1361","15.7226","15.7226","0","20.7575","14.8873","0.1865","0.9929","2.6024","34.5829","3.7153","4.1758","2.7767","3.5089","6.0815","0.4858","0.2784","0.23","0.034480690741895","1"
"INTC","12/31/2006","2.1471","0.0479","0.0552","49.6183","15.3497","15.3497","0","21.9414","15.4838","0.2004","1.1321","3.5784","25.1506","4.0841","4.5636","3.1033","3.8886","6.3739","0.7024","0.5138","0.26","-0.0068092641440366","1"
"INTC","3/31/2007","2.6704","0.0469","0.0529","50.0678","18.9223","18.9223","0","21.1591","18.4817","0.1816","1.0124","3.1842","28.2648","4.3596","4.8596","3.3555","4.155","6.4913","0.2642","0.0325","0.28","-0.024710080225665","1"
"INTC","6/30/2007","3.0396","0.0445","0.0521","46.947","15.553","15.553","0","17.6152","14.7235","0.1726","1.1158","3.4295","26.2431","3.2193","3.5661","2.5411","3.0761","6.8174","0.413","0.1987","0.22","0.09376576729355","1"
"INTC","9/30/2007","2.76","0.0433","0.0487","51.2488","21.2488","21.2488","0","24.8067","17.7503","0.1902","1.3903","3.4402","26.1616","4.3788","4.8425","3.3768","4.189","7.0074","0.6452","0.4666","0.31","0.037147822719866","1"
"INTC","12/31/2007","2.7867","0.0443","0.0496","58.1217","28.4447","28.4447","0","30.4425","21.2005","0.1925","1.3312","4.1584","21.643","5.3108","5.8462","4.0808","5.0758","7.3499","0.8045","0.5867","0.39","0.013231607739402","1"
"INTC","3/31/2008","2.5455","0.0467","0.0536","53.8303","21.3171","21.3171","0","22.4439","14.9178","0.1812","1.3649","3.5497","25.3541","3.5489","3.9272","2.7029","3.3834","7.1059","0.3768","0.2225","0.25","-0.099934189306374","1"
"INTC","6/30/2008","2.4624","0.0448","0.0512","55.4277","23.812","23.812","0","24.4245","16.906","0.1808","1.2928","3.9475","22.7994","3.9667","4.3928","3.0558","3.7891","7.1562","0.4927","0.2922","0.28","0.0061083212560519","1"
"INTC","9/30/2008","2.1278","0.0463","0.0605","58.9116","30.322","30.322","0","27.7283","19.7122","0.1938","1.2354","3.7329","24.1098","5.1759","5.7564","3.8203","4.9363","6.9959","0.594","0.3458","0.36","-0.059496499652281","1"
"INTC","12/31/2008","2.5417","0.0291","0.0325","53.1121","18.709","18.709","0","4.4858","2.8446","0.163","1.0302","4.8049","18.7309","0.5917","0.657","0.4636","0.5745","7.11","0.4373","0.1362","0.04","-0.10640380707013","1"
"INTC","3/31/2009","2.8611","0.0291","0.0307","45.3184","9.0553","9.0553","0","8.8034","8.8034","0.1475","1.2831","3.4252","26.2757","1.6102","1.7904","1.2981","1.5634","6.9945","0.0671","-0.2007","0.11","0.010825010281799","1"
"INTC","6/30/2009","2.6087","0.0292","0.0307","50.835","-0.1496","-0.1496","0","-0.6231","-4.9601","0.1636","1.4064","4.1404","21.7373","-1.0193","-1.1334","-0.8112","-0.9895","6.9764","0.6053","0.428","-0.07","0.04183899128347","1"
"INTC","9/30/2009","2.4838","0.0534","0.057","57.5567","27.4683","27.4683","0","26.9677","19.7678","0.1841","1.6004","4.6365","19.411","4.755","5.3623","3.6395","4.5011","7.0712","0.7103","0.5439","0.34","0.072792853787623","1"
"INTC","12/31/2009","2.7871","0.0468","0.0533","64.7176","23.6257","23.6257","0","24.534","21.5915","0.1991","1.2705","4.6498","19.3557","5.4719","6.1208","4.298","5.2156","7.551","0.596","0.4077","0.41","0.018039341767898","1"
"INTC","3/31/2010","2.662","0.0456","0.0555","63.3945","33.479","33.479","0","33.4596","23.711","0.1847","1.2626","4.6984","19.1553","5.6923","6.3514","4.3785","5.4325","7.7479","0.718","0.5547","0.44","0.038479920538165","1"
"INTC","6/30/2010","3.3343","0.043","0.0496","67.2086","36.981","36.981","0","38.876","26.8184","0.1866","1.0553","4.43","20.3158","6.2979","6.9802","5.0042","6.0273","8.2344","0.6066","0.4239","0.52","-0.059190459973572","1"
"INTC","9/30/2010","3.3381","0.0417","0.0489","65.9431","37.2546","37.2546","0","38.2904","26.6168","0.1832","1.1046","3.8138","23.5985","6.1955","6.8379","4.8772","5.9374","8.5538","0.6322","0.392","0.53","-0.0056183766674378","1"
"INTC","12/31/2010","3.3892","0.0403","0.0428","64.6417","35.1139","35.1139","0","36.3359","27.756","0.1813","1.0783","3.9962","22.5216","6.4333","7.2209","5.0328","6.1739","8.9693","0.9737","0.6457","0.57","0.039538042014455","1"
"INTC","3/31/2011","1.971","0.0421","0.0451","61.3762","32.3655","32.3655","0","34.0235","24.5972","0.196","1.2105","3.627","24.8136","6.6738","10.0611","4.8206","6.3926","8.8735","0.7158","0.2301","0.58","-0.017918131436617","1"
"INTC","6/30/2011","2.2312","0.0411","0.0444","60.6354","30.1949","30.1949","0","30.1642","22.6673","0.1972","1.273","3.8797","23.1975","6.0628","8.9836","4.4697","5.8135","9.2191","0.7516","0.2803","0.56","0.0406485941555","1"
"INTC","9/30/2011","2.2418","0.133","0.1549","63.3598","33.6191","33.6191","0","34.3708","24.3659","0.2017","1.3173","3.7249","24.1615","7.52","11.3578","4.9156","6.5197","9.0107","1.2167","0.6905","0.67","-0.016375340967941","1"
"INTC","12/31/2011","2.151","0.1337","0.1597","64.4632","33.1173","33.1173","0","33.0309","24.1953","0.1953","1.2048","3.8047","23.6552","7.3185","11.0563","4.7245","6.3402","9.1822","1.19","0.684","0.65","0.055517327849831","1"
"INTC","3/31/2012","2.1289","0.1316","0.1593","64.04","29.5212","29.5212","0","29.5522","21.2149","0.1797","1.0339","3.1969","28.152","5.8554","8.7454","3.8125","5.0847","9.3408","0.5724","-0.0004","0.55","0.064303588853831","1"
"INTC","6/30/2012","2.4469","0.127","0.1473","63.3583","28.3831","28.3831","0","29.1386","20.9392","0.1866","1.0088","3.8095","23.6249","5.7955","8.4735","3.9073","5.0598","9.7305","0.9108","0.3995","0.56","-0.023318118429522","1"
"INTC","9/30/2012","1.9254","0.126","0.1452","63.2756","28.5428","28.5428","0","29.1373","22.0852","0.1808","0.9291","3.4172","26.3372","6.0322","8.8915","3.9924","5.2724","9.8894","1.012","0.4422","0.59","-0.070437307835213","1"
"INTC","12/31/2012","2.4312","0.2042","0.2626","58.0025","23.4103","23.4103","0","23.7738","18.3127","0.1598","1.1956","3.516","25.5969","4.82","6.9998","2.9259","3.8359","10.3566","1.1645","0.6814","0.5","-0.040971223518073","1"
"INTC","3/31/2013","2.4307","0.2043","0.2584","56.1685","20.0239","20.0239","0","19.4197","16.256","0.1514","1.2653","3.5577","25.2973","3.9946","5.7394","2.4614","3.1786","10.3464","0.8435","0.4156","0.41","0.024963952023394","1"
"INTC","6/30/2013","2.5505","0.1963","0.2491","58.3093","21.224","21.224","0","21.021","15.6116","0.1496","1.1759","3.6877","24.4056","3.7147","5.2335","2.3348","2.9855","10.8091","0.9205","0.3893","0.4","0.045100780104807","1"
"INTC","9/30/2013","2.2595","0.1918","0.2436","62.4045","25.9883","25.9883","0","29.1033","21.8794","0.1489","1.1182","3.6254","24.8246","5.3199","7.4587","3.2578","4.2997","11.1506","1.1258","0.5627","0.59","-0.024138800842154","1"
"INTC","12/31/2013","2.3647","0.1843","0.2308","61.9561","25.6542","25.6542","0","25.6686","18.975","0.1498","1.2615","3.8621","23.3035","4.506","6.163","2.8422","3.6754","11.7286","1.1863","0.6071","0.54","0.054090058103607","1"
"INTC","3/31/2014","2.2546","0.185","0.2276","59.6443","19.6647","19.6647","0","20.9182","15.1207","0.1388","1.3689","3.6417","24.714","3.3254","4.5457","2.0994","2.7103","11.673","0.6842","0.1587","0.39","-0.0025166836816888","1"
"INTC","6/30/2014","2.3676","0.182","0.2227","64.4711","27.7926","27.7926","0","28.3566","20.2155","0.1507","1.2463","3.9642","22.7034","4.7192","6.3648","3.046","3.8604","11.9739","1.0636","0.5122","0.56","0.078170491707564","1"
"INTC","9/30/2014","1.8457","0.1775","0.2366","64.9856","31.1942","31.1942","0","31.2629","22.791","0.1606","1.2384","3.9907","22.5526","5.9155","8.0631","3.6605","4.8653","11.5448","1.1555","0.6542","0.68","0.051870287356478","1"
"INTC","12/31/2014","1.7319","0.1775","0.2444","65.3556","30.2493","30.2493","0","31.6487","24.8692","0.1602","1.1935","3.3253","27.0654","6.5533","9.0266","3.9837","5.3898","11.766","1.1351","0.7147","0.76","0.017958213386576","1"
"INTC","3/31/2015","1.7603","0.1807","0.2409","60.4804","20.4601","20.4601","0","20.9139","15.5856","0.1427","1.1433","3.9375","22.8574","3.6268","4.9866","2.2241","2.9715","11.5825","0.8985","0.4864","0.42","-0.064659098924955","1"
"INTC","6/30/2015","1.9743","0.1736","0.2294","62.5085","21.9477","21.9477","0","22.6071","20.5078","0.1458","1.0268","3.4184","26.3282","4.6902","6.3773","2.9903","3.8762","12.1387","0.7016","0.3413","0.57","-0.011968671525954","1"
"INTC","9/30/2015","2.4009","0.26","0.3711","62.9865","28.9803","28.9803","0","29.402","21.4933","0.1468","1.0783","3.5272","25.5161","5.4451","7.3938","3.1547","4.0295","12.0713","1.187","0.9344","0.65","-0.0040159761476065","1"
"INTC","12/31/2015","2.4492","0.247","0.3711","64.302","28.8253","28.8253","0","28.8521","24.2256","0.147","1.0304","3.1155","28.8876","5.9147","7.8852","3.561","4.4538","12.928","1.0989","0.6269","0.77","0.058046005280787","1"
"INTC","3/31/2016","1.5632","0.2625","0.4147","59.3344","18.7418","18.7418","0","18.3039","14.9321","0.1299","0.9689","3.25","27.6923","3.3446","6.1828","1.9399","2.4666","12.9716","0.8318","0.5557","0.43","-0.027314980695178","1"
"INTC","6/30/2016","1.6668","0.2816","0.4663","58.9153","9.7392","9.7392","0","12.3402","9.8278","0.1232","0.9586","3.0576","29.4347","2.1673","3.9638","1.211","1.557","12.9795","0.7917","0.3214","0.28","0.0059995723160112","1"
"INTC","9/30/2016","1.8024","0.2759","0.4376","63.2716","28.2799","28.2799","0","27.3672","21.4096","0.1406","1.0021","3.1862","28.2469","5.3521","8.5039","3.0102","3.8757","13.3182","1.177","0.6736","0.71","0.061043125494214","1"
"INTC","12/31/2016","1.749","0.2377","0.3818","61.9702","29.2232","29.2232","0","27.1162","21.754","0.1445","1.1214","3.4913","25.7787","5.3786","8.355","3.1431","4.1001","14.0013","1.6729","0.9484","0.76","-0.017369400384773","1"
"INTC","3/31/2017","1.6925","0.2363","0.3852","61.9086","24.5472","24.5472","0","25.784","20.0324","0.1279","0.9716","3.0067","29.9331","4.4342","6.8","2.563","3.3866","14.195","0.7986","0.3987","0.63","-0.0024014132620712","1"
"INTC","6/30/2017","2.1625","0.2887","0.4661","61.6135","26.0245","26.0245","0","30.9693","19.0205","0.1209","0.8961","2.7354","32.9019","4.0918","6.1503","2.2996","2.9104","14.6042","0.9775","0.4011","0.6","-0.02900103832166","1"
"INTC","9/30/2017","1.6025","0.2794","0.446","62.3197","31.8348","31.8348","0","36.7205","27.9646","0.1271","0.8782","2.7123","33.1822","6.3663","13.485","3.5534","4.5878","15.1573","1.3081","0.6854","0.96","0.052551858525318","1"
"INTC","12/31/2017","1.6934","0.2662","0.3885","63.203","31.8712","31.8712","0","35.3897","-4.0286","0.1384","0.8986","3.0414","29.5919","-0.9954","-2.1546","-0.5574","-0.7304","14.7256","1.4887","0.6517","-0.15","0.083568837625655","1"
"INTC","3/31/2018","1.5846","0.2609","0.4078","60.5689","27.8227","27.8227","0","31.1901","27.7231","0.1249","0.8865","3.2929","27.3316","6.3479","13.3098","3.4636","4.6916","15.0569","1.3119","0.7044","0.95","0.052405192090436","1"
"INTC","6/30/2018","1.5709","0.2602","0.4018","61.4255","31.0871","31.0871","0","32.5964","29.513","0.1346","0.8909","3.6588","24.5985","7.1466","14.8997","3.9739","5.2873","15.1913","1.5735","0.6137","1.08","-0.020227237835673","1"
"INTC","9/30/2018","1.5117","0.2578","0.3899","64.4993","38.35","38.35","0","37.2697","33.3873","0.1494","0.9192","3.5116","25.6291","8.9504","18.2957","4.989","6.6434","15.6624","1.9623","1.1004","1.4","-0.021674431203368","1"
"INTC","12/31/2018","1.7314","0.2518","0.3535","60.1758","33.3601","33.3601","0","30.2031","27.8448","0.1458","1.0244","2.7755","32.4264","6.9673","13.5945","4.0598","5.2127","16.5109","1.4131","0.613","1.14","-0.0033187689865746","1"
"INTC","3/31/2019","1.5367","0.2589","0.3867","56.5905","25.9884","25.9884","0","28.3108","24.7432","0.1241","0.8979","2.3086","38.9845","5.395","10.5459","3.0697","3.9981","16.4532","1.0865","0.3589","0.88","0.058523739574481","1"
"INTC","6/30/2019","1.4838","0.2508","0.3845","59.8485","27.9733","27.9733","0","28.6216","25.3196","0.1262","0.7621","2.648","33.9879","5.5759","10.6839","3.196","4.1775","16.9181","1.6873","0.8949","0.94","-0.0499108753774","1"
"INTC","9/30/2019","1.1952","0.242","0.3894","58.8588","33.5956","33.5956","0","35.013","31.2142","0.1435","0.914","2.7892","32.2668","8.0682","15.5601","4.4779","6.1154","17.0671","2.4725","1.3878","1.36","0.031996715623506","1"
"INTC","12/31/2019","1.4002","0.2462","0.3742","58.7758","33.6335","33.6335","0","39.9228","34.168","0.148","0.9528","2.6386","34.1091","8.9092","17.0912","5.0577","6.7161","18.0662","2.1637","1.1438","1.59","0.065004006196583","1"
"INTC","3/31/2020","1.7368","0.3232","0.5228","60.6012","35.4953","35.4953","0","33.3569","28.5505","0.1342","0.8449","2.3451","38.3776","7.4142","14.2778","3.8325","5.0182","18.0335","1.4281","0.6702","1.33","-0.043706360328737","1"
"INTC","6/30/2020","1.9746","0.3056","0.4676","53.2593","28.8777","28.8777","0","30.0841","25.8769","0.1293","1.0281","2.6513","33.9462","6.2249","11.4043","3.3467","4.3225","19.2829","2.6137","1.8132","1.2","0.043561237458735","1"
"INTC","9/30/2020","1.6636","0.326","0.4904","53.1337","27.5951","27.5951","0","27.4969","23.3241","0.1262","0.9266","2.5676","35.0516","5.7354","11.3368","2.9437","3.8657","18.1928","2.0123","1.1029","1.02","-0.062756979648111","1"
"INTC","12/31/2020","1.9087","0.2949","0.4492","56.8025","29.4524","29.4524","0","37.4812","29.3173","0.1305","1.0241","2.9457","30.5526","7.2275","13.0037","3.8258","5.0959","19.9503","2.307","1.3596","1.43","-0.016758314511064","1"
"ASMLF","3/31/2005","3.5991","0.3575","0.5565","39.7909","20.6991","20.6991","0","20.2139","14.5986","0.2058","0.5637","1.4236","63.2195","0","6.9218","3.0039","4.3579","0","0.4133","0.3227","0.39","0","0"
"ASMLF","6/30/2005","3.7979","0.3574","0.5562","38.0401","23.5041","23.5041","0","14.2391","14.6789","0.2277","0.6682","1.6198","55.5635","0","7.2538","3.342","4.6611","0","0.2978","0.3884","0.42","-0.02974128186451","0"
"ASMLF","9/30/2005","3.8762","0.4074","0.6874","36.4264","14.2682","14.2682","0","12.0273","9.0022","0.1535","0.5144","1.3417","67.0799","0","3.0249","1.3816","1.7645","0","-0.0772","-0.1094","0.18","0.022955315540869","0"
"ASMLF","12/31/2005","2.2577","0.1827","0.2235","38.8902","10.242","10.242","0","22.3141","9.4221","0.1394","0.4445","1.7307","52.0013","2.8824","2.9249","1.3136","2.3559","0","2.0222","1.8325","0.19","0.085016635210188","0"
"ASMLF","3/31/2006","2.3587","0.2572","0.3462","40.0033","17.1573","17.1573","0","17.4828","12.7186","0.1651","0.4017","1.4059","64.0156","0","4.5015","2.1004","3.3007","0","-0.8181","-0.8813","0.29","0.0062273205271824","0"
"ASMLF","6/30/2006","2.0589","0.2729","0.3754","40.4826","25.1635","25.1635","0","25.0479","17.7448","0.2391","0.6121","1.7416","51.6773","0","10.2059","4.2429","7.3244","0","1.1538","1.1234","0.57","-0.0032098968371477","0"
"ASMLF","9/30/2006","2.2102","0.2545","0.3413","40.8047","24.9203","24.9203","0","24.9254","17.9541","0.2485","0.6779","1.4203","63.3685","0","9.9896","4.4623","7.3634","0","1.6774","1.5704","0.69","0.061201860397288","0"
"ASMLF","12/31/2006","2.9","0.1503","0.1769","39.7631","26.4273","26.4273","0","25.6906","19.2884","0.282","0.7865","1.6559","54.3517","9.9643","10.0484","5.4384","8.4667","0","-0.1842","-0.2341","0.82","0.024481419278798","0"
"ASMLF","3/31/2007","2.7258","0.2318","0.3018","40.1681","21.878","21.878","0","21.1728","15.9647","0.2426","0.626","1.5069","59.7252","0","7.9532","3.8733","5.5584","0","0.5866","0.48","0.56","0.0021107914304844","0"
"ASMLF","6/30/2007","0","0","0","100","100","100","0","100","17.2193","0","0","0","0","0","0","0","0","0","-0.5866","-0.48","0.67","0.044967145516523","0"
"ASMLF","9/30/2007","0","0","0","100","100","100","0","100","17.8723","0","0","0","0","0","0","0","0","0","0","0","0.62","0.078125198564924","0"
"ASMLF","12/31/2007","2.544","0.2399","0.3156","100","100","100","0","100","21.1716","0.2528","0","1.6119","55.8342","11.4132","12.5044","5.3523","8.6754","0","2.723","2.0733","0.88","-0.072414492772566","0"
"ASMLF","3/31/2008","2.2511","0.223","0.2871","38.894","23.6202","23.6202","0","24.007","15.7878","0.2003","0.4876","1.2396","72.6014","0","8.2616","3.1625","5.3141","0","1.3939","1.1527","0.66","-0.10077883025846","0"
"ASMLF","6/30/2008","2.6778","0.2231","0.2871","39.9768","17.8721","17.8721","0","18.6257","22.7419","0.2037","0.4483","1.6332","55.1078","0","10.0476","4.6315","7.2386","0","0.4619","0.1405","0.91","-0.0072369204286635","0"
"ASMLF","9/30/2008","2.6436","0.2194","0.2811","38.1092","11.9668","11.9668","0","12.979","10.5233","0.1652","0.3801","1.2129","74.2009","0","3.7304","1.7383","2.6951","0","0.0279","-0.2595","0.34","-0.14163044570964","0"
"ASMLF","12/31/2008","2.9486","0.2455","0.3254","4.7286","-37.5453","-37.5453","0","-39.4673","-17.8252","0.1124","0.3865","0.9431","95.4276","-3.9687","-4.3116","-2.0036","-2.9945","0","-0.6422","-0.941","-0.35","0.011198771931845","0"
"ASMLF","3/31/2009","2.6545","0.2691","0.3683","6.6127","-76.9316","-76.9316","0","-79.2014","-63.8211","0.0499","0.1828","0.6273","143.4722","0","-7.3122","-3.184","-4.8523","0","0.3233","0.1554","-0.47","-0.013672006477486","0"
"ASMLF","6/30/2009","2.6815","0.2782","0.3855","12.1342","-41.3211","-41.3211","0","-43.9342","-37.5825","0.08","0.2615","1.3289","67.7253","0","-6.9502","-3.0083","-4.5513","0","0.3037","0.1196","-0.44","0.092171754605938","0"
"ASMLF","9/30/2009","2.7356","0.279","0.3869","34.443","6.9446","6.9446","0","6.5143","3.5548","0.1556","0.4125","1.3771","65.3537","0","1.2664","0.5533","0.8341","0","-0.2912","-0.3248","0.09","0.13539342383673","0"
"ASMLF","12/31/2009","2.6326","0.272","0.3736","36.3665","11.2779","11.2779","0","8.6957","8.695","0.1602","0.3815","1.4969","60.123","2.9261","3.1954","1.3932","2.1302","0","0.0694","0.0485","0.22","0.061775676702774","0"
"ASMLF","3/31/2010","2.0386","0.2821","0.393","41.0522","16.8389","16.8389","0","18.4355","14.4648","0.1655","0.3836","1.1549","77.9276","0","6.3684","2.394","4.1705","0","0.1689","0.1393","0.44","0.016376285333307","0"
"ASMLF","6/30/2010","2.0943","0.2595","0.3504","43.4388","26.5977","26.5977","0","27.3923","22.3824","0.2173","0.4654","1.3032","69.0584","0","12.3952","4.8639","8.4302","0","0.715","0.6495","0.9","-0.11014464295141","0"
"ASMLF","9/30/2010","1.9721","0.2202","0.2824","39.5382","26.2478","26.2478","0","26.4917","22.8316","0.2032","0.4876","1.2851","70.0362","0","12.6804","4.6388","8.0327","0","1.9447","1.8117","1.04","0.03433626559415","0"
"ASMLF","12/31/2010","2.2394","0.1893","0.2335","39.6948","26.3153","26.3153","0","28.29","26.7385","0.237","0.6381","1.3612","66.1195","0","15.7549","6.3359","10.9679","0","1.1375","0.8715","1.62","0.11045719933711","0"
"ASMLF","3/31/2011","2.2609","0.1727","0.2096","40.692","34.1265","34.1265","0","28.6619","27.2001","0.212","0.5266","1.5061","59.756","0","14.3594","5.7665","10.4251","0","4.5059","4.2372","1.69","0.064707902438888","0"
